Radius [m]       Fe Area [frac]    Max Temp [k]    
3.0107074721e-05 7.8113374941e-01 1.6529036032e+03 
7.3377455174e-06 8.6037533927e-01 2.4675093847e+03 
2.6297311526e-05 8.0966342680e-01 1.9664230278e+03 
3.6282656225e-05 8.5038077103e-01 2.1394032244e+03 
7.7462864165e-06 8.5979272296e-01 2.4340935495e+03 
4.6676964587e-05 8.4614843949e-01 2.1160059751e+03 
2.1960562118e-05 8.4222293710e-01 2.0701403421e+03 
1.0001406329e-04 8.5876503716e-01 2.2415049604e+03 
2.6017749651e-05 8.4500300355e-01 2.1082618187e+03 
6.7922743837e-06 7.5684292877e-01 1.7734814961e+03 
7.8803686892e-06 7.7602644013e-01 1.7377303353e+03 
1.0735227066e-05 8.6168258343e-01 2.4079279272e+03 
3.5082246005e-05 8.4876520501e-01 2.1287930934e+03 
5.8009181998e-05 8.6789470344e-01 2.3587516113e+03 
4.1265894961e-05 8.6274282801e-01 2.3645810939e+03 
3.5180699678e-06 8.4812757221e-01 2.3304044239e+03 
2.5701179140e-05 8.5702847255e-01 2.2594680315e+03 
3.1310004868e-05 8.5673358877e-01 2.2539230786e+03 
1.3885117868e-05 7.8592804527e-01 1.7097265029e+03 
2.3463726389e-05 7.8301650440e-01 1.8988150823e+03 
9.0877500123e-05 8.5924681426e-01 2.2559297215e+03 
9.2789604157e-05 8.5447113929e-01 2.2106946409e+03 
3.1459419144e-05 8.5927634747e-01 2.3498291029e+03 
6.6905482215e-05 8.7272582818e-01 2.3754978386e+03 
3.0205058748e-05 8.5394320108e-01 2.2000535476e+03 
3.7777512823e-06 8.4885126850e-01 2.3391863904e+03 
5.6697117689e-05 8.5610364232e-01 2.2187369403e+03 
4.2189744540e-05 8.5564594243e-01 2.2221073563e+03 
1.0587099005e-05 8.2734523509e-01 1.0749148749e+03 
2.3091518675e-05 7.8737272510e-01 1.7077753755e+03 
1.6022398421e-05 8.6102212913e-01 2.4057961870e+03 
3.8910260030e-05 8.5423151328e-01 2.1887511304e+03 
4.6306799580e-05 1.0000000000e+00 3.0000000000e+02 
1.4163858443e-05 8.4631969494e-01 2.1309681919e+03 
7.5064753146e-05 8.6003876858e-01 2.2385251837e+03 
4.4398181115e-05 8.4917287338e-01 2.1213045376e+03 
3.4158577417e-06 8.3964148378e-01 2.2637243160e+03 
2.2868194778e-05 8.3185267249e-01 2.0347860993e+03 
3.1377561388e-06 9.4033190635e-01 1.0012642985e+03 
3.8284915156e-05 8.5113425266e-01 2.1436266647e+03 
8.3029965897e-05 8.7649345832e-01 2.3138869565e+03 
6.9614848572e-05 8.6421939260e-01 2.3016085629e+03 
1.4187741297e-05 8.3971585401e-01 2.0911232983e+03 
2.2848277108e-05 8.4114896989e-01 2.0805647214e+03 
8.2670712731e-06 7.6902748907e-01 1.5423155953e+03 
6.7935043562e-05 8.6122098800e-01 2.2733852356e+03 
1.0099199565e-04 8.5295653817e-01 2.1820843538e+03 
3.1651114349e-05 8.4640744173e-01 2.1131274893e+03 
2.0414103724e-05 7.8414616855e-01 1.8339497958e+03 
3.6515826103e-05 8.1971363773e-01 2.0049291279e+03 
2.6428188272e-05 8.5634759427e-01 2.2513694153e+03 
3.9306625257e-06 8.6590344264e-01 2.5633465795e+03 
1.5923590028e-05 8.6033380526e-01 2.3881935060e+03 
5.9373264357e-06 7.9078874628e-01 1.3097799803e+03 
1.0822272931e-05 7.7475099148e-01 1.8523354901e+03 
8.2248708047e-06 8.0526897809e-01 1.1687183804e+03 
5.3575669095e-05 8.6087487954e-01 2.3527453851e+03 
4.2115839780e-05 8.5828911529e-01 2.2753131680e+03 
1.2560853676e-05 8.1038833781e-01 1.9871114561e+03 
2.4702889908e-05 8.5169282227e-01 2.1530412273e+03 
