Radius [m]       Fe Area [frac]    Max Temp [k]    
3.6786826758e-05 1.1687577840e-01 1.6367893760e+03 
1.3234916855e-05 1.5299865672e-01 2.5527139230e+03 
3.5150023259e-05 0.0000000000e+00 1.9488086249e+03 
6.4501755320e-05 0.0000000000e+00 2.2897516670e+03 
1.3919109005e-05 1.5724308912e-01 2.5407099099e+03 
7.1409390415e-05 0.0000000000e+00 2.1355296557e+03 
3.0707478740e-05 0.0000000000e+00 2.0537687348e+03 
1.9145177320e-04 0.0000000000e+00 2.4671402164e+03 
4.0272133494e-05 0.0000000000e+00 2.1445103017e+03 
8.3909537320e-06 6.6286807005e-03 1.7582564561e+03 
9.7222276642e-06 5.7242227780e-02 1.7218353662e+03 
1.9711768183e-05 0.0000000000e+00 2.4772811540e+03 
5.9494031911e-05 0.0000000000e+00 2.2339031846e+03 
1.1044611396e-04 0.0000000000e+00 2.5322867242e+03 
7.8361338344e-05 0.0000000000e+00 2.5096871484e+03 
6.2326152198e-06 1.9837132422e-01 2.3654876678e+03 
4.8192833986e-05 0.0000000000e+00 2.4123665078e+03 
5.9021360502e-05 0.0000000000e+00 2.4177894050e+03 
1.7132634154e-05 6.8409771800e-02 1.6937430051e+03 
2.9914199517e-05 0.0000000000e+00 1.8822063399e+03 
1.7402163890e-04 0.0000000000e+00 2.4728544099e+03 
1.7535408540e-04 0.0000000000e+00 2.3993226129e+03 
5.9485626827e-05 0.0000000000e+00 2.4683127376e+03 
1.2735033943e-04 0.0000000000e+00 2.5544499897e+03 
5.6511747530e-05 0.0000000000e+00 2.3839713963e+03 
6.7008589208e-06 1.9772397691e-01 2.3704550061e+03 
1.0820929383e-04 0.0000000000e+00 2.4377347632e+03 
8.0466786025e-05 0.0000000000e+00 2.4310662402e+03 
1.1667645082e-05 4.6026678233e-01 1.0685246261e+03 
2.8511253754e-05 6.5699381016e-02 1.6922818118e+03 
2.9900239436e-05 0.0000000000e+00 2.4864560120e+03 
7.3892528122e-05 0.0000000000e+00 2.4258450724e+03 
4.6306799580e-05 1.0000000000e+00 3.0000000000e+02 
2.6464528569e-05 0.0000000000e+00 2.3341785660e+03 
1.4360063065e-04 0.0000000000e+00 2.4725181405e+03 
7.9304452051e-05 0.0000000000e+00 2.2803037585e+03 
6.1026855795e-06 1.9725185894e-01 2.3098504247e+03 
3.1199589585e-05 0.0000000000e+00 2.0179820923e+03 
3.1546929267e-06 8.8176905586e-01 1.0004312229e+03 
7.1570677053e-05 0.0000000000e+00 2.3482399242e+03 
1.5834443175e-04 0.0000000000e+00 2.5545627121e+03 
1.3259180387e-04 0.0000000000e+00 2.5113356835e+03 
2.1565005161e-05 0.0000000000e+00 2.1220882998e+03 
3.2317319839e-05 0.0000000000e+00 2.0669091418e+03 
9.9480472129e-06 1.7125693883e-01 1.5279599997e+03 
1.2996478844e-04 0.0000000000e+00 2.4888519584e+03 
1.9064160386e-04 0.0000000000e+00 2.3947427694e+03 
5.1155449596e-05 0.0000000000e+00 2.1823409510e+03 
2.5792319382e-05 0.0000000000e+00 1.8176958106e+03 
4.9046172333e-05 0.0000000000e+00 1.9890367224e+03 
4.8902199452e-05 0.0000000000e+00 2.3917108623e+03 
7.2263380826e-06 6.2603473731e-02 2.6710677308e+03 
2.9695016827e-05 0.0000000000e+00 2.4691187697e+03 
6.9097705260e-06 2.9191749272e-01 1.2980565512e+03 
1.3622802681e-05 0.0000000000e+00 1.8369879251e+03 
9.3215328737e-06 3.7332189454e-01 1.1576341836e+03 
1.0180832231e-04 0.0000000000e+00 2.4939788687e+03 
8.0255259199e-05 0.0000000000e+00 2.4603072498e+03 
1.6544252115e-05 0.0000000000e+00 1.9699514096e+03 
4.6461079905e-05 0.0000000000e+00 2.3689731627e+03 
