Radius [m]       Fe Area [frac]    Max Temp [k]    
6.5209870507e-06 1.0000000000e+00 1.4237667769e+03 
4.0685465065e-05 8.1994847088e-01 2.3384247394e+03 
5.9824702952e-05 8.3039602504e-01 2.3424908337e+03 
5.7297316383e-06 7.0986204265e-01 2.3272115213e+03 
1.6319618424e-05 5.2305252502e-01 1.8870829241e+03 
7.4048297258e-05 7.6937196328e-01 2.2515493362e+03 
2.0727053642e-05 5.2023839459e-01 2.1766227402e+03 
1.7232857927e-05 4.9056691669e-01 1.8216715347e+03 
1.7989724914e-05 7.4575632472e-01 2.3194973889e+03 
8.1610513388e-06 6.7574589312e-01 2.3068489439e+03 
7.1257962204e-06 1.0000000000e+00 1.2014107612e+03 
9.8609128913e-05 6.6432811700e-01 1.6730603435e+03 
2.8380042761e-05 5.7538308493e-01 2.0788195450e+03 
6.0841627475e-05 7.7094273341e-01 2.3269679139e+03 
2.0030891591e-05 6.8481857622e-01 2.3217965427e+03 
2.6316183531e-05 8.5489311728e-01 2.4335826235e+03 
9.7912358010e-06 5.0344777783e-01 1.7545830180e+03 
4.8063055991e-06 8.0178492068e-01 2.5292003263e+03 
5.5211845512e-06 7.9050895749e-01 2.5020486753e+03 
9.6597922016e-05 8.6225744323e-01 2.3494008784e+03 
8.3155372450e-06 6.7521007086e-01 2.3048715153e+03 
4.8337042738e-05 8.3972735208e-01 2.3489556375e+03 
1.4034365852e-05 6.7780873955e-01 2.3040093298e+03 
6.8451426933e-06 6.4145607907e-01 2.2989028380e+03 
5.1180641938e-05 8.2652247332e-01 2.3374474128e+03 
4.8797484013e-05 7.7401125336e-01 2.2796094470e+03 
3.9682891257e-06 7.5357498924e-01 2.4253179475e+03 
2.6063373217e-05 1.0000000000e+00 1.2895791483e+03 
1.3682034450e-05 6.8652367618e-01 2.3100569549e+03 
1.2610069207e-05 5.5650224300e-01 2.1639013170e+03 
4.0856442297e-05 8.2381709042e-01 2.3405649284e+03 
3.9588409338e-05 8.0288801589e-01 2.3333824353e+03 
2.0504371988e-05 7.5565691473e-01 2.3243097607e+03 
7.4237692451e-06 1.0000000000e+00 1.4455250229e+03 
3.9361675730e-05 8.0888790275e-01 2.3354279257e+03 
6.2194119184e-05 8.8002025426e-01 2.3514158343e+03 
3.8194487433e-05 4.7941137415e-01 1.9189862422e+03 
2.9188734725e-05 7.8533631666e-01 2.3291087394e+03 
1.6731679545e-05 5.0761820620e-01 1.9708643536e+03 
8.5501208155e-05 8.7575211442e-01 2.3511354800e+03 
1.4259693521e-05 8.0736732871e-01 2.3856926897e+03 
6.5640294799e-06 6.3140709589e-01 2.2934142433e+03 
8.4184204176e-05 8.6852728171e-01 2.3496351652e+03 
8.4538206890e-05 8.9424070797e-01 2.3568127471e+03 
4.3493633063e-05 8.3379845275e-01 2.3436375634e+03 
6.1743782498e-05 8.4342025923e-01 2.3489464537e+03 
6.3900747922e-06 1.0000000000e+00 1.5741168798e+03 
2.8137217852e-05 5.6899593474e-01 2.0257060422e+03 
4.7589445021e-05 5.6647553153e-01 2.0676252888e+03 
7.2573452607e-05 8.7247971466e-01 2.3509614052e+03 
3.6373322300e-05 6.3825240978e-01 2.1724468173e+03 
1.1792447296e-05 5.8394954163e-01 1.6971553461e+03 
5.0180470420e-05 8.7173959009e-01 2.3891979969e+03 
1.1710405948e-05 7.9641967885e-01 2.4090396300e+03 
8.4095435608e-06 1.0000000000e+00 1.5726185844e+03 
2.9806786315e-05 6.5391322498e-01 2.3027714815e+03 
4.4322911809e-05 7.1259167163e-01 2.2137767744e+03 
2.6721816909e-05 6.9594883412e-01 2.2289104385e+03 
2.9559865970e-05 5.9232776664e-01 2.1375377682e+03 
5.0321520702e-05 8.5776107421e-01 2.3455292568e+03 
5.7440863922e-05 6.0570804505e-01 2.0768741556e+03 
6.0043892654e-05 8.5716670873e-01 2.3604742640e+03 
6.4568821927e-05 8.6097162280e-01 2.3556414675e+03 
3.6087001781e-05 8.0527642286e-01 2.3358647480e+03 
2.0439137246e-05 5.2669916003e-01 2.0149324037e+03 
1.2361069444e-05 6.9411775692e-01 2.3105190434e+03 
6.5579578514e-05 8.6372458536e-01 2.3499846596e+03 
7.2525930874e-05 8.5432146035e-01 2.3458887504e+03 
7.8149131607e-05 8.8428142143e-01 2.3548184072e+03 
2.4583242464e-05 5.6459280661e-01 2.0483460981e+03 
1.3378454591e-05 1.0000000000e+00 1.1167792806e+03 
4.7778411030e-05 8.6334145179e-01 2.3872694285e+03 
4.0790200915e-06 7.1970494685e-01 2.3724501443e+03 
2.8261367887e-05 7.1188308358e-01 2.2335078565e+03 
9.9744275808e-06 7.7543406266e-01 2.4340134273e+03 
2.8136327750e-05 6.0743787830e-01 2.1048830774e+03 
1.3525630009e-05 6.2175926304e-01 2.2815418100e+03 
1.9221131815e-05 5.1380798816e-01 1.8959556133e+03 
7.4867274947e-06 7.5968617906e-01 2.3829800092e+03 
2.5641365713e-05 5.8330358232e-01 2.0281650886e+03 
4.6080003357e-05 8.7289391885e-01 2.3987884585e+03 
1.1885484606e-04 4.9772976998e-01 1.8260920268e+03 
6.2068891841e-05 8.2907325796e-01 2.3401126800e+03 
1.1148302769e-04 1.0000000000e+00 6.5270090784e+02 
4.2790283955e-05 5.2820896739e-01 1.7405974531e+03 
1.8028221962e-05 4.7132910702e-01 1.7862324508e+03 
4.4285872073e-05 6.9216702867e-01 2.2940748745e+03 
2.6662467053e-05 5.2008050506e-01 1.7467446317e+03 
4.8025403093e-05 5.9114816323e-01 2.1031712992e+03 
6.6386296024e-05 5.6823494518e-01 2.0528097711e+03 
5.6265601637e-05 8.6891052011e-01 2.3754150693e+03 
1.4343326070e-05 5.1601621380e-01 1.9231954210e+03 
8.2931101634e-05 6.3178860954e-01 2.1251273087e+03 
1.4836740226e-05 5.1978143303e-01 1.7474191224e+03 
7.6269385336e-06 6.8705482283e-01 2.3102505084e+03 
9.1281058605e-05 8.7165434095e-01 2.3511690908e+03 
7.6428010353e-05 8.8087216504e-01 2.3515860024e+03 
4.3997706378e-05 7.0092901096e-01 2.2198554066e+03 
1.1574686610e-05 4.6351974616e-01 1.8492277223e+03 
9.9751010047e-05 5.0313590406e-01 2.0635246654e+03 
